local_stable_id,stable_id,inode,volume,parent_local_stable_id,local_filename,cloud_filename,local_mtime_ms,cloud_mtime_ms,local_md5_checksum,cloud_md5_checksum,local_size,cloud_size,local_type,cloud_type,local_version,cloud_version,storage_policy,shared,read_only,target_version,is_root
104,589,1125899906963197,87abe2a8-0000-0000-0000-300300000000,103,hayabusa_OfflineEventLogs.mkape,hayabusa_OfflineEventLogs.mkape,1730221518928,1730221518928,7571b8e984708699fe7cc4ffa1c80fc9,7571b8e984708699fe7cc4ffa1c80fc9,882,882,1,1,1,1,0,0,0,,0
105,591,1125899906963195,87abe2a8-0000-0000-0000-300300000000,103,hayabusa_LiveResponse.mkape,hayabusa_LiveResponse.mkape,1730221518763,1730221518763,b2de286f9099e5b4b58ac3c5d7ebb464,b2de286f9099e5b4b58ac3c5d7ebb464,881,881,1,1,1,1,0,0,0,,0
106,593,1125899906963196,87abe2a8-0000-0000-0000-300300000000,103,hayabusa_LogonSummary.mkape,hayabusa_LogonSummary.mkape,1730221518835,1730221518835,59ed67a94112fd9083a67f3d06decf23,59ed67a94112fd9083a67f3d06decf23,899,899,1,1,1,1,0,0,0,,0
107,595,1125899906963198,87abe2a8-0000-0000-0000-300300000000,103,hayabusa_UpdateRules.mkape,hayabusa_UpdateRules.mkape,1730221519008,1730221519008,602f7317e2a7e81828f8f5e3a9f50602,602f7317e2a7e81828f8f5e3a9f50602,816,816,1,1,1,1,0,0,0,,0
108,597,1125899906963194,87abe2a8-0000-0000-0000-300300000000,103,hayabusa_EventStatistics.mkape,hayabusa_EventStatistics.mkape,1730221518697,1730221518697,a350902bf4900d595a544426ca47e532,a350902bf4900d595a544426ca47e532,872,872,1,1,1,1,0,0,0,,0
109,599,1125899906963190,87abe2a8-0000-0000-0000-300300000000,63,WMI-Parser.mkape,WMI-Parser.mkape,1730221518447,1730221518447,02f781aaebdfbe28e71551c434840456,02f781aaebdfbe28e71551c434840456,782,782,1,1,1,1,0,0,0,,0
110,601,1125899906963192,87abe2a8-0000-0000-0000-300300000000,63,Zircolite_Update.mkape,Zircolite_Update.mkape,1730221518598,1730221518598,004b94d8a0356408f9726c2e4c5047ab,004b94d8a0356408f9726c2e4c5047ab,520,520,1,1,1,1,0,0,0,,0
111,603,1125899906963191,87abe2a8-0000-0000-0000-300300000000,63,Zircolite_Scan.mkape,Zircolite_Scan.mkape,1730221518519,1730221518519,f70079b325238850c342cb02b01c7035,f70079b325238850c342cb02b01c7035,2601,2601,1,1,1,1,0,0,0,,0
112,605,1125899906963204,87abe2a8-0000-0000-0000-300300000000,99,RegRipper_SECURITY.mkape,RegRipper_SECURITY.mkape,1730221519621,1730221519621,7c4372c2a3c38bb05a1c330eb64c47ab,7c4372c2a3c38bb05a1c330eb64c47ab,685,685,1,1,1,1,0,0,0,,0
113,607,1125899906963210,87abe2a8-0000-0000-0000-300300000000,99,RegRipper_UsrClass.mkape,RegRipper_UsrClass.mkape,1730221520345,1730221520345,a82be07ad324ce5b44647586d9f2dfab,a82be07ad324ce5b44647586d9f2dfab,658,658,1,1,1,1,0,0,0,,0
114,609,1125899906963205,87abe2a8-0000-0000-0000-300300000000,99,RegRipper_SOFTWARE-Variable.mkape,RegRipper_SOFTWARE-Variable.mkape,1730221519736,1730221519736,36307930d66be7716a2da6f387ed69ff,36307930d66be7716a2da6f387ed69ff,794,794,1,1,1,1,0,0,0,,0
115,611,1125899906963209,87abe2a8-0000-0000-0000-300300000000,99,RegRipper_UsrClass-Variable.mkape,RegRipper_UsrClass-Variable.mkape,1730221520138,1730221520138,beba191936fa1f6799ec6478c9cd7e49,beba191936fa1f6799ec6478c9cd7e49,799,799,1,1,1,1,0,0,0,,0
116,613,2814749767227139,87abe2a8-0000-0000-0000-300300000000,99,RegRipper_SECURITY-Variable.mkape,RegRipper_SECURITY-Variable.mkape,1730221519494,1730221519494,df87be5af9b913011d54840d651e04b5,df87be5af9b913011d54840d651e04b5,801,801,1,1,1,1,0,0,0,,0
117,615,1125899906963207,87abe2a8-0000-0000-0000-300300000000,99,RegRipper_SYSTEM-Variable.mkape,RegRipper_SYSTEM-Variable.mkape,1730221519903,1730221519903,7d3ba89a2dab7795fab21e1859bbe478,7d3ba89a2dab7795fab21e1859bbe478,782,782,1,1,1,1,0,0,0,,0
118,617,1125899906963206,87abe2a8-0000-0000-0000-300300000000,99,RegRipper_SOFTWARE.mkape,RegRipper_SOFTWARE.mkape,1730221519803,1730221519803,c9c89b52a6b9c418a921f406a1635393,c9c89b52a6b9c418a921f406a1635393,685,685,1,1,1,1,0,0,0,,0
119,619,1125899906963208,87abe2a8-0000-0000-0000-300300000000,99,RegRipper_SYSTEM.mkape,RegRipper_SYSTEM.mkape,1730221520045,1730221520045,793d8635d4d910aac3f82ce9d57ed353,793d8635d4d910aac3f82ce9d57ed353,677,677,1,1,1,1,0,0,0,,0
120,621,1125899906963211,87abe2a8-0000-0000-0000-300300000000,63,reg_hunter,reg_hunter,1730221521216,1730221521216,,,4096,0,0,0,1,1,2,0,0,,0
121,623,1125899906963224,87abe2a8-0000-0000-0000-300300000000,120,reg_hunter_url.mkape,reg_hunter_url.mkape,1730221521307,1730221521307,404fe03bdda2a385b150e108cb002f45,404fe03bdda2a385b150e108cb002f45,460,460,1,1,1,1,0,0,0,,0
122,625,1125899906963215,87abe2a8-0000-0000-0000-300300000000,120,reg_hunter_ip.mkape,reg_hunter_ip.mkape,1730221520681,1730221520681,c4f1324736e5cfb735e3d94f9940bcb0,c4f1324736e5cfb735e3d94f9940bcb0,469,469,1,1,1,1,0,0,0,,0
123,627,1125899906963223,87abe2a8-0000-0000-0000-300300000000,120,reg_hunter_unc.mkape,reg_hunter_unc.mkape,1730221521204,1730221521204,26289ccbafe731aee866ce436ab9d2ec,26289ccbafe731aee866ce436ab9d2ec,465,465,1,1,1,1,0,0,0,,0
124,629,1125899906963214,87abe2a8-0000-0000-0000-300300000000,120,reg_hunter_encoding.mkape,reg_hunter_encoding.mkape,1730221520587,1730221520587,ad2b0dcd1e6edd146145897dd3ab8729,ad2b0dcd1e6edd146145897dd3ab8729,462,462,1,1,1,1,0,0,0,,0
125,631,7599824371303747,87abe2a8-0000-0000-0000-300300000000,120,reg_hunter_suspicious.mkape,reg_hunter_suspicious.mkape,1730221521149,1730221521149,0f228fb4140f9a0add95bacfe4fa7bed,0f228fb4140f9a0add95bacfe4fa7bed,542,542,1,1,1,1,0,0,0,,0
126,633,1125899906963221,87abe2a8-0000-0000-0000-300300000000,120,reg_hunter_script.mkape,reg_hunter_script.mkape,1730221520914,1730221520914,0562056879b28e5877d79ee8469970d8,0562056879b28e5877d79ee8469970d8,477,477,1,1,1,1,0,0,0,,0
127,635,1125899906963213,87abe2a8-0000-0000-0000-300300000000,120,reg_hunter_email.mkape,reg_hunter_email.mkape,1730221520510,1730221520510,42bea15984e4f1a4d41bd69eae3cf06d,42bea15984e4f1a4d41bd69eae3cf06d,453,453,1,1,1,1,0,0,0,,0
128,637,1125899906963212,87abe2a8-0000-0000-0000-300300000000,120,reg_hunter_binary.mkape,reg_hunter_binary.mkape,1730221520439,1730221520439,c45c2682d886a668e48484d5998aef83,c45c2682d886a668e48484d5998aef83,505,505,1,1,1,1,0,0,0,,0
129,639,1407374883673874,87abe2a8-0000-0000-0000-300300000000,120,reg_hunter_shell.mkape,reg_hunter_shell.mkape,1730221520981,1730221520981,689fd07c023650c3fae2e38253773158,689fd07c023650c3fae2e38253773158,507,507,1,1,1,1,0,0,0,,0
130,641,1125899906963222,87abe2a8-0000-0000-0000-300300000000,120,reg_hunter_shellcode.mkape,reg_hunter_shellcode.mkape,1730221521062,1730221521062,386fa0f1a60618e95636764be8996def,386fa0f1a60618e95636764be8996def,485,485,1,1,1,1,0,0,0,,0
131,643,1125899906963217,87abe2a8-0000-0000-0000-300300000000,120,reg_hunter_obfuscation.mkape,reg_hunter_obfuscation.mkape,1730221520829,1730221520829,2f49fb915454081e9e87575bc92c4328,2f49fb915454081e9e87575bc92c4328,497,497,1,1,1,1,0,0,0,,0
132,645,1125899906963216,87abe2a8-0000-0000-0000-300300000000,120,reg_hunter_link.mkape,reg_hunter_link.mkape,1730221520746,1730221520746,74b3d07de51c1106d246f0c51c19799f,74b3d07de51c1106d246f0c51c19799f,477,477,1,1,1,1,0,0,0,,0
133,647,1125899906963225,87abe2a8-0000-0000-0000-300300000000,63,Volatility,Volatility,1730221527005,1730221521349,,,8192,0,0,0,1,1,2,0,0,,0
134,649,1125899906963226,87abe2a8-0000-0000-0000-300300000000,133,Volatility_amcache.mkape,Volatility_amcache.mkape,1730221521415,1670824686000,c31f905897ada9ab966a302519813312,c31f905897ada9ab966a302519813312,1120,1120,1,1,2,1,0,0,0,,0
135,651,1125899906963229,87abe2a8-0000-0000-0000-300300000000,133,Volatility_cmdscan.mkape,Volatility_cmdscan.mkape,1730221521650,1730221521650,7a80792d5057cd2dc53ebe37fd38f1bb,7a80792d5057cd2dc53ebe37fd38f1bb,1120,1120,1,1,1,1,0,0,0,,0
136,653,1125899906963227,87abe2a8-0000-0000-0000-300300000000,133,Volatility_clipboard.mkape,Volatility_clipboard.mkape,1730221521517,1730221521517,a2334df7c16d327e17552092978a61a3,a2334df7c16d327e17552092978a61a3,1124,1124,1,1,1,1,0,0,0,,0
137,655,1125899906963235,87abe2a8-0000-0000-0000-300300000000,133,Volatility_hollowfind.mkape,Volatility_hollowfind.mkape,1730221522127,1730221522127,627d6c3c79689a5864471cb77fb7f792,627d6c3c79689a5864471cb77fb7f792,1145,1145,1,1,1,1,0,0,0,,0
138,657,1125899906963233,87abe2a8-0000-0000-0000-300300000000,133,Volatility_dlllist.mkape,Volatility_dlllist.mkape,1730221521940,1730221521940,4923d463cf5d0ac314023df22c176e26,4923d463cf5d0ac314023df22c176e26,1120,1120,1,1,1,1,0,0,0,,0
139,659,1125899906963234,87abe2a8-0000-0000-0000-300300000000,133,Volatility_driverirp.mkape,Volatility_driverirp.mkape,1730221522050,1730221522050,5f9319b442ba903443ab96e7377262eb,5f9319b442ba903443ab96e7377262eb,1124,1124,1,1,1,1,0,0,0,,0
140,661,1125899906963238,87abe2a8-0000-0000-0000-300300000000,133,Volatility_malfind.mkape,Volatility_malfind.mkape,1730221522461,1670824686000,229d03ae0b954fd047d5565aed4b5899,229d03ae0b954fd047d5565aed4b5899,1120,1120,1,1,2,1,0,0,0,,0
141,663,1125899906963237,87abe2a8-0000-0000-0000-300300000000,133,Volatility_idt.mkape,Volatility_idt.mkape,1730221522222,1730221522222,5fdb8eaef171680e4418ad5de1305c53,5fdb8eaef171680e4418ad5de1305c53,1112,1112,1,1,1,1,0,0,0,,0
142,665,1125899906963230,87abe2a8-0000-0000-0000-300300000000,133,Volatility_connections.mkape,Volatility_connections.mkape,1730221521717,1730221521717,5bd82ee12d2d4bb0aa6673d454f2b7f0,5bd82ee12d2d4bb0aa6673d454f2b7f0,1128,1128,1,1,1,1,0,0,0,,0
143,667,1125899906963232,87abe2a8-0000-0000-0000-300300000000,133,Volatility_consoles.mkape,Volatility_consoles.mkape,1730221521863,1730221521863,f17ca1f869e2aa87969d3a565eb6ee62,f17ca1f869e2aa87969d3a565eb6ee62,1122,1122,1,1,1,1,0,0,0,,0
144,669,1125899906963228,87abe2a8-0000-0000-0000-300300000000,133,Volatility_cmdline.mkape,Volatility_cmdline.mkape,1730221521576,1730221521576,36c4a2f3d6847ad527cf32608f71bae7,36c4a2f3d6847ad527cf32608f71bae7,1120,1120,1,1,1,1,0,0,0,,0
145,671,1125899906963231,87abe2a8-0000-0000-0000-300300000000,133,Volatility_connscan.mkape,Volatility_connscan.mkape,1730221521803,1730221521803,0d6db6d2b358b1e723de99470f8f2367,0d6db6d2b358b1e723de99470f8f2367,1122,1122,1,1,1,1,0,0,0,,0
146,673,1125899906963244,87abe2a8-0000-0000-0000-300300000000,133,Volatility_notepad.mkape,Volatility_notepad.mkape,1730221522928,1730221522928,4df38ba7469b837e5e5926c5221c7530,4df38ba7469b837e5e5926c5221c7530,1120,1120,1,1,1,1,0,0,0,,0
147,675,1125899906963248,87abe2a8-0000-0000-0000-300300000000,133,Volatility_psxview.mkape,Volatility_psxview.mkape,1730221523545,1730221523545,dcb905062b52dd1fa1228dd23daea5a2,dcb905062b52dd1fa1228dd23daea5a2,1120,1120,1,1,2,1,0,0,0,,0
148,677,1125899906963245,87abe2a8-0000-0000-0000-300300000000,133,Volatility_pslist.mkape,Volatility_pslist.mkape,1730221523025,1730221523025,1b49b7c76e50b7238ab0e8d99fd29cbb,1b49b7c76e50b7238ab0e8d99fd29cbb,1118,1118,1,1,1,1,0,0,0,,0
149,679,1125899906963246,87abe2a8-0000-0000-0000-300300000000,133,Volatility_psscan.mkape,Volatility_psscan.mkape,1730221523146,1730221523146,6ece4705f00e2c9c91c06c7162084cbf,6ece4705f00e2c9c91c06c7162084cbf,1100,1100,1,1,1,1,0,0,0,,0
150,681,1125899906963239,87abe2a8-0000-0000-0000-300300000000,133,Volatility_modscan.mkape,Volatility_modscan.mkape,1730221522725,1730221522725,d142ecef765e670e1c6cc6a8af9926da,d142ecef765e670e1c6cc6a8af9926da,1120,1120,1,1,1,1,0,0,0,,0
151,683,1125899906963247,87abe2a8-0000-0000-0000-300300000000,133,Volatility_pstree.mkape,Volatility_pstree.mkape,1730221523229,1730221523229,0f8acfa43e573020d7f2d6cc0e4431f9,0f8acfa43e573020d7f2d6cc0e4431f9,1118,1118,1,1,1,1,0,0,0,,0
152,685,1125899906963243,87abe2a8-0000-0000-0000-300300000000,133,Volatility_netscan.mkape,Volatility_netscan.mkape,1730221522840,1730221522840,93430c0622c4ddc9170172d216e6f2ff,93430c0622c4ddc9170172d216e6f2ff,1120,1120,1,1,1,1,0,0,0,,0
153,687,1125899906963242,87abe2a8-0000-0000-0000-300300000000,133,Volatility_modules.mkape,Volatility_modules.mkape,1730221522800,1730221522800,dca5b030e44e039c2fc6f13af6d50bb2,dca5b030e44e039c2fc6f13af6d50bb2,1120,1120,1,1,1,1,0,0,0,,0
154,689,1125899906963250,87abe2a8-0000-0000-0000-300300000000,133,Volatility_shimcache.mkape,Volatility_shimcache.mkape,1730221524007,1730221524007,5516ba685ab5167f18bc96d27ca14fec,5516ba685ab5167f18bc96d27ca14fec,1124,1124,1,1,1,1,0,0,0,,0
155,691,1125899906963251,87abe2a8-0000-0000-0000-300300000000,133,Volatility_sockets.mkape,Volatility_sockets.mkape,1730221524121,1730221524121,f8b5012121e40ba1e63402261cee0caf,f8b5012121e40ba1e63402261cee0caf,1120,1120,1,1,1,1,0,0,0,,0
156,693,1125899906963252,87abe2a8-0000-0000-0000-300300000000,133,Volatility_sockscan.mkape,Volatility_sockscan.mkape,1730221525061,1730221525061,aa292d41eca23fa16806a657232ae9d3,aa292d41eca23fa16806a657232ae9d3,1121,1121,1,1,2,1,0,0,0,,0
157,695,1125899906963254,87abe2a8-0000-0000-0000-300300000000,133,Volatility_ssdt.mkape,Volatility_ssdt.mkape,1730221525540,1730221525540,644cc2a11ddc60a1d086444407d3e23f,644cc2a11ddc60a1d086444407d3e23f,1114,1114,1,1,1,1,0,0,0,,0
158,697,1125899906963256,87abe2a8-0000-0000-0000-300300000000,133,Volatility_userhandles.mkape,Volatility_userhandles.mkape,1730221527077,1730221527077,023e907ccc8c9a68e0e2ee5d742a8418,023e907ccc8c9a68e0e2ee5d742a8418,1128,1128,1,1,1,1,0,0,0,,0
159,699,1125899906963255,87abe2a8-0000-0000-0000-300300000000,133,Volatility_userassist.mkape,Volatility_userassist.mkape,1730221526704,1730221526704,b549832d225120babbf7b024ca80e8a8,b549832d225120babbf7b024ca80e8a8,1126,1126,1,1,1,1,0,0,0,,0
160,701,1125899906963257,87abe2a8-0000-0000-0000-300300000000,44,LogParser,LogParser,1730221528079,1730221528079,,,4096,0,0,0,1,1,2,0,0,,0
161,703,1125899906963258,87abe2a8-0000-0000-0000-300300000000,160,LogParser_ApacheAccessLogs.mkape,LogParser_ApacheAccessLogs.mkape,1730221527414,1730221527414,d845045fd6f070fd089975df775ecf3e,d845045fd6f070fd089975df775ecf3e,694,694,1,1,1,1,0,0,0,,0
162,705,1125899906963262,87abe2a8-0000-0000-0000-300300000000,160,LogParser_SMBServerAnonymousLogons.mkape,LogParser_SMBServerAnonymousLogons.mkape,1730221528151,1730221528151,6f18d406caa8126403b72dbfaf607b25,6f18d406caa8126403b72dbfaf607b25,906,906,1,1,1,1,0,0,0,,0
163,707,1125899906963260,87abe2a8-0000-0000-0000-300300000000,160,LogParser_LogonLogoffEvents.mkape,LogParser_LogonLogoffEvents.mkape,1730221527951,1730221527951,ab161a551309f9f5178d4a0571bc2227,ab161a551309f9f5178d4a0571bc2227,8841,8841,1,1,1,1,0,0,0,,0
164,709,1125899906963259,87abe2a8-0000-0000-0000-300300000000,160,LogParser_DetailedNetworkShareAccess.mkape,LogParser_DetailedNetworkShareAccess.mkape,1730221527769,1730221527769,59c6484239fe11c72c37222452cf1198,59c6484239fe11c72c37222452cf1198,1976,1976,1,1,1,1,0,0,0,,0
165,711,1125899906963261,87abe2a8-0000-0000-0000-300300000000,160,LogParser_RDPUsageEvents.mkape,LogParser_RDPUsageEvents.mkape,1730221528051,1730221528051,15e933163650bc60aefa3ddbe355659c,15e933163650bc60aefa3ddbe355659c,4207,4207,1,1,1,1,0,0,0,,0
166,713,1125899906963263,87abe2a8-0000-0000-0000-300300000000,44,NirSoft,NirSoft,1730221529738,1730221529253,,,4096,0,0,0,1,1,2,0,0,,0
167,715,1125899906963265,87abe2a8-0000-0000-0000-300300000000,166,NirSoft_BrowsingHistoryView.mkape,NirSoft_BrowsingHistoryView.mkape,1730221528744,1730221528744,b33bc85ff5ee9181b7f33b4fe681bc80,b33bc85ff5ee9181b7f33b4fe681bc80,1325,1325,1,1,1,1,0,0,0,,0
168,717,1125899906963271,87abe2a8-0000-0000-0000-300300000000,166,NirSoft_FullEventLogView_PrintService-Operational.mkape,NirSoft_FullEventLogView_PrintService-Operational.mkape,1730221529170,1730221529170,97a603d7d7e543a74a111ed1a0308c39,97a603d7d7e543a74a111ed1a0308c39,1208,1208,1,1,1,1,0,0,0,,0
169,719,1125899906963270,87abe2a8-0000-0000-0000-300300000000,166,NirSoft_FullEventLogView_PowerShell-Operational.mkape,NirSoft_FullEventLogView_PowerShell-Operational.mkape,1730221529089,1730221529089,e2218430762902e74d729401d1ae4cb6,e2218430762902e74d729401d1ae4cb6,1159,1159,1,1,1,1,0,0,0,,0
170,721,1125899906963269,87abe2a8-0000-0000-0000-300300000000,166,NirSoft_FullEventLogView_Application.mkape,NirSoft_FullEventLogView_Application.mkape,1730221528990,1730221528990,4effec5c8bbc1a9bfd18c918458a4675,4effec5c8bbc1a9bfd18c918458a4675,1056,1056,1,1,1,1,0,0,0,,0
171,723,1125899906963268,87abe2a8-0000-0000-0000-300300000000,166,NirSoft_FullEventLogView_AllEventLogs.mkape,NirSoft_FullEventLogView_AllEventLogs.mkape,1730221528839,1730221528839,7a26ab0660e441369e7ff1ba16b1a457,7a26ab0660e441369e7ff1ba16b1a457,987,987,1,1,1,1,0,0,0,,0
172,725,1125899906963272,87abe2a8-0000-0000-0000-300300000000,166,NirSoft_FullEventLogView_ScheduledTasks.mkape,NirSoft_FullEventLogView_ScheduledTasks.mkape,1730221529343,1730221529343,020297c3bf1a87527f564050fedf0592,020297c3bf1a87527f564050fedf0592,1120,1120,1,1,2,1,0,0,0,,0
173,727,1125899906963274,87abe2a8-0000-0000-0000-300300000000,166,NirSoft_FullEventLogView_System.mkape,NirSoft_FullEventLogView_System.mkape,1730221529504,1730221529504,0ab5e96e56666c2ac6d92547f26846a6,0ab5e96e56666c2ac6d92547f26846a6,1027,1027,1,1,1,1,0,0,0,,0
174,729,1125899906963273,87abe2a8-0000-0000-0000-300300000000,166,NirSoft_FullEventLogView_Security.mkape,NirSoft_FullEventLogView_Security.mkape,1730221529436,1730221529436,9ce0b8e3b8164328f19fda6f19f43f8c,9ce0b8e3b8164328f19fda6f19f43f8c,1039,1039,1,1,1,1,0,0,0,,0
175,731,1125899906963276,87abe2a8-0000-0000-0000-300300000000,166,NirSoft_USBDeview.mkape,NirSoft_USBDeview.mkape,1730221529825,1730221529825,672e82cf6c3f5e6ee770f024ed108af4,672e82cf6c3f5e6ee770f024ed108af4,471,471,1,1,1,1,0,0,0,,0
176,733,1125899906963275,87abe2a8-0000-0000-0000-300300000000,166,NirSoft_TurnedOnTimesView.mkape,NirSoft_TurnedOnTimesView.mkape,1730221529712,1730221529712,bad2430b79c2327a34cfb9de62cce350,bad2430b79c2327a34cfb9de62cce350,809,809,1,1,1,1,0,0,0,,0
177,735,1125899906963277,87abe2a8-0000-0000-0000-300300000000,44,SOFELK,SOFELK,1730221530402,1730221530150,,,4096,0,0,0,1,1,2,0,0,,0
178,737,1125899906963278,87abe2a8-0000-0000-0000-300300000000,177,SOFELK_Parser_EvtxECmd.mkape,SOFELK_Parser_EvtxECmd.mkape,1730221530004,1730221530004,9623f6dffbb130addf24457c81ce2eb6,9623f6dffbb130addf24457c81ce2eb6,489,489,1,1,1,1,0,0,0,,0
179,739,1125899906963280,87abe2a8-0000-0000-0000-300300000000,177,SOFELK_Parser_MFTECmd_J.mkape,SOFELK_Parser_MFTECmd_J.mkape,1730221530221,1730221530221,bf21b94dacaff2ef0057a27558208e88,bf21b94dacaff2ef0057a27558208e88,482,482,1,1,2,1,0,0,0,,0
180,741,1125899906963279,87abe2a8-0000-0000-0000-300300000000,177,SOFELK_Parser_LEcmd.mkape,SOFELK_Parser_LEcmd.mkape,1730221530123,1730221530123,c15dc063e87796a60b5b7f20b0fe58e6,c15dc063e87796a60b5b7f20b0fe58e6,473,473,1,1,1,1,0,0,0,,0
181,743,1125899906963282,87abe2a8-0000-0000-0000-300300000000,177,SOFELK_Parser_PECmd.mkape,SOFELK_Parser_PECmd.mkape,1730221530501,1730221530501,1fbe0851da4ddecfb8a72e476965780c,1fbe0851da4ddecfb8a72e476965780c,473,473,1,1,1,1,0,0,0,,0
182,745,1125899906963281,87abe2a8-0000-0000-0000-300300000000,177,SOFELK_Parser_MFTECmd_MFT.mkape,SOFELK_Parser_MFTECmd_MFT.mkape,1730221530397,1730221530397,647598f1cbf32fb42ac88650d120d55a,647598f1cbf32fb42ac88650d120d55a,484,484,1,1,1,1,0,0,0,,0
183,747,1125899906963283,87abe2a8-0000-0000-0000-300300000000,44,SysInternals,SysInternals,1730221533055,1730221530887,,,4096,0,0,0,1,1,2,0,0,,0
184,749,1125899906963286,87abe2a8-0000-0000-0000-300300000000,183,SysInternals_PsFile.mkape,SysInternals_PsFile.mkape,1730221531002,1730221531002,796453107158119f3ed4550605e563f5,796453107158119f3ed4550605e563f5,595,595,1,1,1,1,0,0,0,,0
185,751,1125899906963284,87abe2a8-0000-0000-0000-300300000000,183,SysInternals_Autoruns.mkape,SysInternals_Autoruns.mkape,1730221530646,1730221530646,aba20fc9557a148135bfae354f3cbdda,aba20fc9557a148135bfae354f3cbdda,774,774,1,1,1,1,0,0,0,,0
186,753,1125899906963285,87abe2a8-0000-0000-0000-300300000000,183,SysInternals_Handle.mkape,SysInternals_Handle.mkape,1730221530872,1730221530872,a1873bbbc583272354ffda6572e80db2,a1873bbbc583272354ffda6572e80db2,514,514,1,1,1,1,0,0,0,,0
187,755,1125899906963289,87abe2a8-0000-0000-0000-300300000000,183,SysInternals_PsLoggedOn.mkape,SysInternals_PsLoggedOn.mkape,1730221532670,1730221532670,db00c31612ebd66511553d0785a336c6,db00c31612ebd66511553d0785a336c6,577,577,1,1,2,1,0,0,0,,0
188,757,1125899906963287,87abe2a8-0000-0000-0000-300300000000,183,SysInternals_PsInfo.mkape,SysInternals_PsInfo.mkape,1730221532364,1730221532364,ae0501b38dbfba8419cb794e740481cb,ae0501b38dbfba8419cb794e740481cb,763,763,1,1,1,1,0,0,0,,0
189,759,1125899906963288,87abe2a8-0000-0000-0000-300300000000,183,SysInternals_PsList.mkape,SysInternals_PsList.mkape,1730221532600,1730221532600,fccad7a95d269f44f9a29bf340c4f3f5,fccad7a95d269f44f9a29bf340c4f3f5,458,458,1,1,1,1,0,0,0,,0
190,761,1125899906963290,87abe2a8-0000-0000-0000-300300000000,183,SysInternals_PsService.mkape,SysInternals_PsService.mkape,1730221532767,1730221532767,4f8e7183ea56076cc494b45afa20100f,4f8e7183ea56076cc494b45afa20100f,501,501,1,1,1,1,0,0,0,,0
191,763,1125899906963294,87abe2a8-0000-0000-0000-300300000000,183,SysInternals_Tcpvcon.mkape,SysInternals_Tcpvcon.mkape,1730221533180,1730221533180,1d6ecd048c844bb061c7af0312811569,1d6ecd048c844bb061c7af0312811569,542,542,1,1,1,1,0,0,0,,0
192,765,562949953541980,87abe2a8-0000-0000-0000-300300000000,183,SysInternals_SigCheck.mkape,SysInternals_SigCheck.mkape,1730221533032,1730221533032,177a0aa17dcf989ed75bc9f6bed88436,177a0aa17dcf989ed75bc9f6bed88436,546,546,1,1,1,1,0,0,0,,0
193,767,1125899906963291,87abe2a8-0000-0000-0000-300300000000,183,SysInternals_PsTree.mkape,SysInternals_PsTree.mkape,1730221532853,1730221532853,e99a2b2ff5540392b73df1e2fbfe31cc,e99a2b2ff5540392b73df1e2fbfe31cc,468,468,1,1,1,1,0,0,0,,0
194,769,1125899906963295,87abe2a8-0000-0000-0000-300300000000,44,Thor,Thor,1730221533490,1730221533490,,,0,0,0,0,1,1,2,0,0,,0
195,771,1125899906963299,87abe2a8-0000-0000-0000-300300000000,194,Thor_Scan.mkape,Thor_Scan.mkape,1730221533476,1730221533476,35951f9da2b6a7bf98a7a6d83dd179fe,35951f9da2b6a7bf98a7a6d83dd179fe,700,700,1,1,1,1,0,0,0,,0
196,773,1407374883673952,87abe2a8-0000-0000-0000-300300000000,194,Thor_Upgrade.mkape,Thor_Upgrade.mkape,1730221533721,1730221533721,01b9674a17ba8a6f01ca35eea56ccc29,01b9674a17ba8a6f01ca35eea56ccc29,638,638,1,1,2,1,0,0,0,,0
197,775,1407374883673920,87abe2a8-0000-0000-0000-300300000000,44,Thor-Lite,Thor-Lite,1730221534249,1730221534249,,,4096,0,0,0,1,1,2,0,0,,0
198,777,1125899906963303,87abe2a8-0000-0000-0000-300300000000,197,Thor-Lite_Upgrade.mkape,Thor-Lite_Upgrade.mkape,1730221534381,1730221534381,f763891a4bec73d75848cb78cb6bfd1a,f763891a4bec73d75848cb78cb6bfd1a,972,972,1,1,1,1,0,0,0,,0
